url,Auteur,Sujet,Date & heure,Message
http://forum.doctissimo.fr/famille/relations-parents-enfants/maman-effondree-16-sujet_12667_1.htm,Nyz75kz,,Posté le 14/04/2017 à 09:20:46,"Sardine de l'espace a écrit :
Ben la maman pose en topless sur un forum public, ceci explique peut être cela, non ?
Afficher plus
Afficher moins
n'importe quoi !!!"
http://forum.doctissimo.fr/famille/relations-parents-enfants/maman-effondree-16-sujet_12667_1.htm,Thérebenth​ine4712; Thérebenth​ine4712,,Posté le 14/04/2017 à 13:25:34,"Sardine de l'espace a écrit :
Ben la maman pose en topless sur un forum public, ceci explique peut être cela, non ?
Afficher plus
Afficher moins
Quel top less et sur quel forum public?
A moins que l'épaule ne soit devenue tabou...Ce que je qualifie de propos de nana en surpoids et peau flasque, le genre que personne ne photographie jamais et qu'on évite de regarder trop attentivement.
Oui, le beauté attire les regards, oui elle attise les convoitises... et l'orgueil un peu exagéré d'un fils qui du coup se sent légèrement propriétaire.
Là est son erreur.
Quand on vous lit, on croirait vous entendre discuter d'une histoire de gérontophilie aggravée...
Ce sont vos commentaires, vos conclusion, votre mode de pensée qui sont gerbants à l'extrême.
Ni ce jeune garçon, ni sa mère.
Message cité 2 fois"
http://forum.doctissimo.fr/famille/relations-parents-enfants/maman-effondree-16-sujet_12667_1.htm,Nyz75kz,,Posté le 14/04/2017 à 13:28:41,"Thérebenthine4712 a écrit :
Quel top less et sur quel forum public?
A moins que l'épaule ne soit devenue tabou...Ce que je qualifie de propos de nana en surpoids et peau flasque, le genre que personne ne photographie jamais et qu'on évite de regarder trop attentivement.
Oui, le beauté attire les regards, oui elle attise les convoitises... et l'orgueil un peu exagéré d'un fils qui du coup se sent légèrement propriétaire.
Là est son erreur.
Quand on vous lit, on croirait vous entendre discuter d'une histoire de gérontophilie aggravée...
Ce sont vos commentaires, vos conclusion, votre mode de pensée qui sont gerbants à l'extrême.
Ni ce jeune garçon, ni sa mère.
Afficher plus
Afficher moins
laisse tomber...comme je t'avais envoyé une photo de moi à la plage, il se trouve que du coup, la photo apparaissait dans mon album public sur mon profil...voila...."
http://forum.doctissimo.fr/famille/relations-parents-enfants/maman-effondree-16-sujet_12667_1.htm,Thérebenth​ine4712; Thérebenth​ine4712,,Posté le 14/04/2017 à 13:38:40,"Ouais, il est traitre ce forum...ceci dit, je dois en avoir des flopées de moi ds la même tenue à l'époque et à l'age adequats. Dont un film de dix secondes intitulé ""mamounette dompte la planche à voile!""
Seule sequelle d'un exploit unique!
Message cité 1 fois"
http://forum.doctissimo.fr/famille/relations-parents-enfants/maman-effondree-16-sujet_12667_1.htm,Nyz75kz,,Posté le 14/04/2017 à 13:39:33,"Thérebenthine4712 a écrit :
Ouais, il est traitre ce forum...ceci dit, je dois en avoir des flopées de moi ds la même tenue à l'époque et à l'age adequats. Dont un film de dix secondes intitulé ""mamounette dompte la planche à voile!""
Seule sequelle d'un exploit unique!
Afficher plus
Afficher moins
MDR !!!"
http://forum.doctissimo.fr/famille/relations-parents-enfants/maman-effondree-16-sujet_12667_1.htm,Sardine de l'espace; Sardine de l'espace,,Posté le 15/04/2017 à 11:55:04,"Thérebenthine4712 a écrit :
Quel top less et sur quel forum public? A moins que l'épaule ne soit devenue tabou...Ce que je qualifie de propos de nana en surpoids et peau flasque, le genre que personne ne photographie jamais et qu'on évite de regarder trop attentivement. Oui, le beauté attire les regards, oui elle attise les convoitises... et l'orgueil un peu exagéré d'un fils qui du coup se sent légèrement propriétaire. Là est son erreur. Quand on vous lit, on croirait vous entendre discuter d'une histoire de gérontophilie aggravée... Ce sont vos commentaires, vos conclusion, votre mode de pensée qui sont gerbants à l'extrême. Ni ce jeune garçon, ni sa mère.
Afficher plus
Afficher moins
Euh c'est moi la nana en surpoids et a peau flasque ?
Ça tombe bien que je ne me sente pas du tout concernée B-)
Mais dans l'absolu comme tu n'en sais rien ton propos est juste intolérable, c'est dingue d'oser sortir des trucs pareils !!
De plus tu n'as pas vu la photo, elle était en culotte sur un lit. J'ai d'autres éléments qui me font penser que la maman expose vraiment trop ses ébats a son fils, mais comme elle me les a racontés en mp je ne m'autorise pas a les divulguer ici. Je pense qu'il y a quand même un minimum de valeur d'exemplarité a avoir si on veut que nos enfants restent équilibrés.
Message cité 1 fois"
http://forum.doctissimo.fr/famille/relations-parents-enfants/maman-effondree-16-sujet_12667_1.htm,pacida150; pacida150,,Posté le 15/04/2017 à 15:25:46,"Sardine de l'espace a écrit :
Euh c'est moi la nana en surpoids et a peau flasque ?
Ça tombe bien que je ne me sente pas du tout concernée B-)
Mais dans l'absolu comme tu n'en sais rien ton propos est juste intolérable, c'est dingue d'oser sortir des trucs pareils !!
De plus tu n'as pas vu la photo, elle était en culotte sur un lit. J'ai d'autres éléments qui me font penser que la maman expose vraiment trop ses ébats a son fils, mais comme elle me les a racontés en mp je ne m'autorise pas a les divulguer ici. Je pense qu'il y a quand même un minimum de valeur d'exemplarité a avoir si on veut que nos enfants restent équilibrés.
Afficher plus
Afficher moins
Là, tu vois, Sardine, je suis en désaccord avec toi. Si elle t'a écrit en MP, tu lui dis ce que tu en penses en MP. Tu n'as aucune raison d'y faire allusion en public.
La nana à peau flasque, je ne sais pas si c'était pour toi, mais laisse tomber.
On a l'habitude de ce genre de phrases totalement gratuites et faites pour blesser.
Zéro importance!! 
Message cité 1 fois"
http://forum.doctissimo.fr/famille/relations-parents-enfants/maman-effondree-16-sujet_12667_1.htm,Alexandra0​4; Alexandra0​4,,Posté le 15/04/2017 à 16:12:17,"L'adolescence est une période très compliquée pour nous parents mais aussi pour notre enfant.
Ils deviennent adultes, détiennent des responsabilités aimeraient faire tout comme des ""grands"" sans finalement avoir les mauvais côtés et les répercutions.
Notre spécialiste experte sur notre plateforme peut vous aider à mieux comprendre votre adolescent.
https://parentinghugs.com/book​ [...] bKO_W_gNzB"
http://forum.doctissimo.fr/famille/relations-parents-enfants/maman-effondree-16-sujet_12667_1.htm,Sardine de l'espace; Sardine de l'espace,,Posté le 15/04/2017 à 17:32:07,"pacida150 a écrit :
Là, tu vois, Sardine, je suis en désaccord avec toi. Si elle t'a écrit en MP, tu lui dis ce que tu en penses en MP. Tu n'as aucune raison d'y faire allusion en public. La nana à peau flasque, je ne sais pas si c'était pour toi, mais laisse tomber. On a l'habitude de ce genre de phrases totalement gratuites et faites pour blesser. Zéro importance!! 
Afficher plus
Afficher moins
Ben je lui ai ce que j'en pensais en mp, mais ici therebentine me reproche de tout fonder juste sur une photo, alors que ça n'est pas le cas. Apres y a rien de confidentiel tellement hein, c'était un mp pour m'engueuler, et je ne dis rien de plus que ce qu'on a pu constater ici aussi. Elle a juste précisé des événements racontés ici"
http://forum.doctissimo.fr/famille/relations-parents-enfants/maman-effondree-16-sujet_12667_1.htm,papillonbl​eudansleci​el; papillonbl​eudansleci​el,,Posté le 15/04/2017 à 20:59:21,"Ah elle a engueulé tout le monde en mp apparemment!
Message cité 1 fois"
http://forum.doctissimo.fr/famille/relations-parents-enfants/maman-effondree-16-sujet_12667_1.htm,pacida150; pacida150,,Posté le 15/04/2017 à 21:22:48,"papillonbleudansleciel a écrit :
Ah elle a engueulé tout le monde en mp apparemment!
Afficher plus
Afficher moins
Non, pas moi."
http://forum.doctissimo.fr/famille/relations-parents-enfants/maman-effondree-16-sujet_12667_1.htm,Minimene; Minimene,,Posté le 15/04/2017 à 22:43:38,"A première vue, chez les orphelins on doit trouver ça exotique les problématiques incestueuses , et je me demande si on est très pertinent pour en parler."
http://forum.doctissimo.fr/famille/relations-parents-enfants/maman-effondree-16-sujet_12667_1.htm,Sardine de l'espace; Sardine de l'espace,,Posté le 16/04/2017 à 01:08:00,"J'ai pas compris là, minimene"
http://forum.doctissimo.fr/famille/relations-parents-enfants/maman-effondree-16-sujet_12667_1.htm,Minimene; Minimene,,Posté le 16/04/2017 à 11:26:49,"Coucou Sardine, en fait je soliloquais un peu, ne te prends pas la tête à cause de moi !
Ça m'est venu d'un mélange d'idées à propos de ce topic .
La situation de la postante m'évoque les problématiques incestuelles ( différent de incestueux) et oedipiennes .
La postante a eu un éventail de réponses très intéressant , elle a de quoi réfléchir si elle veut.
Mais il y a toujours quelques personnes voyeuses qui ne sont là que pour se distraire au spectacle des difficultés des autres et n'amènent vraiment rien .
La postante écrit dans son premier message que sa vie s'effondre, or je pense qu'elle se rassure un peu trop vite .
Elle ne veut pas en parler, mais si j'ai bien lu au passage je ne sais plus ou, son ex a été très toxique pour elle .
Maintenant ce père est peut-être éjecté de la vie du fils, de son fait ou non , et ça coince à cet âge là .
Ce n'est pas le sujet à proprement parler mais je me suis posé la question de l'oedipe chez les orphelins ? ( et chez les enfants adoptés ) Se construit on différemment ? Je ne demande pas de réponse, je sais que c'est hors sujet . (et puis l'Oedipe style classique, c'est contesté et discuté maintenant ) ."
http://forum.doctissimo.fr/famille/relations-parents-enfants/maman-effondree-16-sujet_12667_2.htm,Minimene; Minimene,maman effondrée par son ado de 16 ans,Posté le 16/04/2017 à 11:26:49,"Reprise du message précédent :
Coucou Sardine, en fait je soliloquais un peu, ne te prends pas la tête à cause de moi !
Ça m'est venu d'un mélange d'idées à propos de ce topic .
La situation de la postante m'évoque les problématiques incestuelles ( différent de incestueux) et oedipiennes .
La postante a eu un éventail de réponses très intéressant , elle a de quoi réfléchir si elle veut.
Mais il y a toujours quelques personnes voyeuses qui ne sont là que pour se distraire au spectacle des difficultés des autres et n'amènent vraiment rien .
La postante écrit dans son premier message que sa vie s'effondre, or je pense qu'elle se rassure un peu trop vite .
Elle ne veut pas en parler, mais si j'ai bien lu au passage je ne sais plus ou, son ex a été très toxique pour elle .
Maintenant ce père est peut-être éjecté de la vie du fils, de son fait ou non , et ça coince à cet âge là .
Ce n'est pas le sujet à proprement parler mais je me suis posé la question de l'oedipe chez les orphelins ? ( et chez les enfants adoptés ) Se construit on différemment ? Je ne demande pas de réponse, je sais que c'est hors sujet . (et puis l'Oedipe style classique, c'est contesté et discuté maintenant ) ."
http://forum.doctissimo.fr/famille/relations-parents-enfants/maman-effondree-16-sujet_12667_2.htm,Thérebenth​ine4712; Thérebenth​ine4712,,Posté le 17/04/2017 à 21:14:29,"Le tout est netteent plus simple et plus complexe.
Chacun a ses zones d'ombres, chacun a ses stades de développement et la différence essentielle est ceux qui passent à l'actent et ceux qui effleurent toutes les gammes de sentiments et de sensations sans s'y arrêter plus que ça mérite et sans culpabiliser.
Et Puis il y a ceux qui auraient très bien vécu et évolué sans des bandes de cinglés qui les culpabilisent à suhait pour des raisons qui les regardent.
Et le vie m'a appris que plus t'es moche, moins tu inspires l'admiration esthétique ou le désir ou les deux, et plus tu es une adepte farouche de la vertu.
Bon, il y a aussi les cinglées intégrales et malsaines qui, ayant cumulé un certain nombre de désavantages naturels doublé d'un manque total de discernement dans leus choix de vie deviennent parfaitement perverses, à moins que leur pervertsité naturelles ne les ait conduite à tout rater.
Celle là ma foi sont des sortes d'objets bizarres et sans le moindre interet.
Les autres à la rigueur on peut parfos les orienter vers ds visées plus détendues de la vie et de ses mystères...
Mais bon, pas de quoi fouetter un chat dans tout ça!"
http://forum.doctissimo.fr/famille/relations-parents-enfants/enfants-horribles-rouleau-sujet_12579_1.htm,soulofheav​en; soulofheav​en,"Enfants ""horribles"", je suis au bout du rouleau",Posté le 10/02/2017 à 13:18:28,"Bonjour,
Je suis une maman à bout de tout... Je m'excuse d'avance du roman mais je dois vider mon sac car je suis au bout du rouleau...
J'ai deux enfants (une fille de 7 ans et demi, un garçon de 2 ans).
Ma fille est une enfant ""douée"" (je n'aime pas trop le terme, mais je veux dire par là qu'il y a un an ses tests WIISC ont ""décelé"" un résultat élevé).
Elle a toujours été extrêmement éveillée, en avance sur tout. Si mon fils de 2 ans se lance tout juste sur quelques mots, j'avais déjà de jolies discussions avec elle à 18 mois. Elle a toujours fait comme les grands très tôt. Elle était très polie, n'a jamais été désagréable et n'a jamais oublié les règles de politesse et de ""bonne tenue"". Une petite fille exemplaire qui nous rendait si fiers son papa et moi ! Elle se déshabillait et s'habillait seule, se nettoyait, mettait et débarrassait la table, aimait toujours nous aider. Elle était posée bien que toujours très très vivante 
Elle était toujours avec des livres, aimait déchiffrer les lettres et apprendre des mots. Elle savait déjà lire et écrire certains mots avant 3 ans et adorait apprendre de tout. Très logique, dégourdie, discours de grande, calme..... elle faisait tout très tôt et honnêtement je ne me suis jamais inquiétée et l'ai laissée s'éveiller à son rythme.
A son entrée en petite section, sa maîtresse était embêtée car pour elle ma fille n'avait pas sa place. Trop en avance par rapport au niveau général de petite section. Pour elle, elle avait 2 années d'avance. Mais pas de saut de classe proposé !
Cependant, elle qui se languissait d'aller à l'école, elle a déchanté. Elle s'ennuyait énormément du fait de son avance. De plus, elle a été maltraitée par d'autres enfants (surtout un) de sa classe, n'avait pas d'amis... L'année fut horrible et c'est de là qu'a commencé le changement radical de son comportement.
Hurlements, refus d'autorité, méchanceté etc etc... Tellement imbuvable qu'une voisine (merci les vieux bâtiments) est clairement venue nous menacer d'appeler les services sociaux ! Ma fille hurlait tellement qu'elle pensait qu'on la maltraitait !
Finalement nous avons déménagé. Changement de ville, nouveau logement (une maison !), nouvelle école etc... Au début c'était super car elle se faisait des ""amis""... mais nous avons très très vite déchanté car elle était intenable. A la maison toujours horrible. Mais à l'école... toujours convoqués, mot sur mot dans son carnet... Au départ on mettait ça sur le compte du changement.
Mais les années sont passées, et aucun changement si ce n'est en pire ! Je passerais les détails de son suivi chez un psy qui n'a aboutit à rien... Le CP a été la pire année de toute, complètement gâchée (et du coup bcp de retard accumulé).
Et puis nous avons eu l'opportunité d'avoir notre propre maison. On en a discuté avec elle pendant 2 ans... Nouvelle ville (encore, mais juste à 10min de la précédente), nouvelle école. D'avantage de liberté de se défouler dehors (elle adore profiter de ses rollers, de son vélo, de courir etc...). On a encore espéré que ce serait un nouveau départ... On lui a assuré qu'elle reverrait ses copines (et c'est le cas puisque ponctuellement nous les invitons à la maison). A la maison toujours casse-***, avec des hauts et des bas. Et à l'école..... ça a été relativement correct niveau comportement, mais bcp trop de retard accumulé niveau scolaire du fait de sa pitoyable année de CP (malgré 2h de soutien par semaine). Et depuis janvier, rebelotte. Ici ils fonctionne avec le système de pétales (travail et comportement général) : bleu si ok, jaune si quelques rappels à l'ordre, et rouge si intenable (grosso modo). Jusqu'à présent c'était toujours bleu donc malgré son comportement à la maison on l'a toujours encouragée à continuer, on la félicitait en lui montrant qu'elle avait fait des efforts et qu'on était fiers d'elle. Depuis quelques semaines, elle cumule les pétales jaunes, exaspère sa maîtresse... Et depuis quelques jours elle est tellement imbuvable que seuls des hurlements sortent de ma bouche, comme si j'avais trop accumulé et que tout devait sortir.
J'ai honte. Je me sens mauvaise, j'ai de mauvaises paroles envers elle. J'en viens à lui dire que j'ai honte d'elle et qu'elle me fait trop souffrir. Je pleure tous les jours. J'en ai des tremblements, des migraines incessantes, des vertiges. Je n'arrive plus à manger correctement, à rester concentrée. Et, ne soyez pas choqués..... mais j'ai très peur de ce que je pourrais lui faire tellement c'est devenu réellement horrible.
Et le pb dans tout cela, c'est que son petit frère de 2 ans refait absolument TOUT comme elle. Il n'a vécu QUE dans les cris, les pleurs... Et ne refait QUE ça. Les deux qui s'y mettent, c'est tout simplement horrible pour moi, je ne tiens plus et me retrouve à un point où je me demande parfois ce qui me retient de faire une ""bêtise"". Quelle est ma raison de rester ici ? A côté de cela depuis jeune ma vie n'a jamais été tendre avec moi, et je ne connais toujours pas de répit...
Il y a un an elle a été suivie quelques mois chez une psy qui lui convenait bien, sympa, à l'écoute et bcp de conseils... Ça avait légèrement tempéré les choses quelques temps... J'ai tenté de l'appeler, sans succès, mais attends de ses nouvelles pour la revoir car je suis au bord de la dépression... La seule chose qui peut l'aider est purement scolaire car, en plus de 2h de soutien par semaine (1h le lundi avec une association et 1h le jeudi avec sa maîtresse), elle vient de démarrer ses séances avec une orthophoniste pour qui elle apparaît comme dyslexique (pb malheureusement ""compensé""/caché du fait de l'avance qu'elle avait...
Je me demande encore si d'autres parents vivent un tel calvaire, car je vois peu de mamans malheureuses dans mon entourage.
Tout cela n'arrange pas nos relations mon mari et moi. L'énorme lassitude, la fatigue, les nerfs etc augmentent inévitablement nos disputes et notre manque de patience et de compréhension de l'autre, notre écoute etc... Ces relations atroces avec notre fille et la mauvaise répercussion de ce comportement sur notre fils ont un impacte sur notre vie de couple, elle nous détruit à petit feu. Et quoi que je dise, quoi que je fasse, d'un extrême à l'autre... malgré toute ma bonne volonté je lâche prise... Cela dure depuis 5 ans et je ne tiens plus...
Malgré tout j'aime mes enfants. Ma fille a fait de moi une maman ! C'est bien pour cela que je persévère encore et encore.....
Mille excuse pour ce roman, j'avais vraiment besoin de sortir ce que j'avais sur le cœur. Merci de ne pas juger inutilement... J'accepte les critiques constructives bien sûr... vos vécus et comment vous vous en êtes sortis...
Message cité 1 fois"
http://forum.doctissimo.fr/famille/relations-parents-enfants/enfants-horribles-rouleau-sujet_12579_1.htm,invite6548​51; invite6548​51,,Posté le 10/02/2017 à 21:48:41,"Si c'est une enfant surdouée elle peut rencontrer des difficultés à l'école, le rythme trop lent peut la faire décrocher, le cadre rigide d'apprentissage ne pas lui convenir, son isolement par rapport aux autres enfants la faire souffrir etc. Avez vous envisagé une autre forme de scolarité ?
Message cité 1 fois"
http://forum.doctissimo.fr/famille/relations-parents-enfants/enfants-horribles-rouleau-sujet_12579_1.htm,Sardine de l'espace; Sardine de l'espace,,Posté le 11/02/2017 à 00:18:39,"Oui je pense aussi que son handicap (la précocité) doit vous poser beaucoup de problèmes.
Tu dis que malgré toi tu lâches prise... Mais ne serait ce pas la solution ?
Les enfants précoces ne peuvent pas être soumis, leur demander de l'obéissance ne passe pas du tout.
Message cité 2 fois"
http://forum.doctissimo.fr/famille/relations-parents-enfants/enfants-horribles-rouleau-sujet_12579_1.htm,Jolie***; Jolie***,,Posté le 11/02/2017 à 00:44:13,"soulofheaven Bonjour
je vais avancer quelque chose, je fais peut-être fausse route... mais il y a un truc qui m'interpellait surtout, plus ""flagrant"" si je peux dire :
soulofheaven a écrit :
Elle a toujours fait comme les grands très tôt. Elle était très polie, n'a jamais été désagréable et n'a jamais oublié les règles de politesse et de ""bonne tenue"". Une petite fille exemplaire qui nous rendait si fiers son papa et moi ! Elle se déshabillait et s'habillait seule, se nettoyait, mettait et débarrassait la table, aimait toujours nous aider. Elle était posée bien que toujours très très vivante 
Elle était toujours avec des livres, aimait déchiffrer les lettres et apprendre des mots. Elle savait déjà lire et écrire certains mots avant 3 ans et adorait apprendre de tout. Très logique, dégourdie, discours de grande, calme.....
Afficher plus
Afficher moins
elle n'a pas fait de terrible two?
peut-être est-elle en train de le passer la maintenant?"
http://forum.doctissimo.fr/famille/relations-parents-enfants/enfants-horribles-rouleau-sujet_12579_1.htm,Jolie***; Jolie***,,Posté le 11/02/2017 à 00:55:15,"Sinon, est-ce possible qu'elle en faisait trop pour plaire, que cela lui exigeait beaucoup d'effort... Je m'explique, avec mon aîné, c'était une époque ou on parlait beaucoup de renforcement positif (an 2000), j'ai appliqué cela a ses 2 ans. Cela a bien fonctionné jusqu'a ses 4 ans... mais a 4 ans ouch! Avec le recul je trouve que je lui envoyais comme message que mon regard sur elle était conditionnel. Le renforcement positif faisait en sorte que j'évitais complètement de voir (de faire face, d'admettre...) qu'elle pouvait aussi -je reprends ton terme- etre horrible (être en colère, être enragée, être jalouse, etc).
C'est normal d'être pas tout blanc, tout gentil.
(pour ne pas dire : c'est pas normal d'être tout blanc, tout gentil)
Message édité par Jolie*** le 11/02/2017 à 01:01:08"
http://forum.doctissimo.fr/famille/relations-parents-enfants/enfants-horribles-rouleau-sujet_12579_1.htm,Jolie***; Jolie***,,Posté le 11/02/2017 à 01:04:06,"Sardine de l'espace a écrit :
Tu dis que malgré toi tu lâches prise... Mais ne serait ce pas la solution ?
Afficher plus
Afficher moins
je suis du même avis, lâcher un peu de contrôle, d'emprise sur les choses sur les autres sur soi.
d'abord.
et remplacer par une position d'accueil.
Message édité par Jolie*** le 11/02/2017 à 01:09:11"
http://forum.doctissimo.fr/famille/relations-parents-enfants/enfants-horribles-rouleau-sujet_12579_1.htm,Minimene; Minimene,,Posté le 11/02/2017 à 13:55:07,"Tu dois faire un bilan très complet à propos de ta fille , adresse toi à un pédopsychiatre, ou à un neurologue pour enfants, si possible une ""pointure "" , qui te guidera .
Et vois aussi un psychiatre pour toi, qui te guidera car tu es en difficulté .Ce conseil peut te choquer, mais pourtant, quand on n'arrive pas à changer ou accepter les situations , c'est souvent en se changeant soi même un tout petit peu qu'on arrive à faire débloquer les choses .
Après 5 ans d'échec , ce n'est pas un forum qui t'aidera , mais de véritables professionnels .Le forum ne peut être qu'un soutien .
Tu devrais poster peut être sur le forum suivant :
Enfants précoces, enfants surdoués
Le seul conseil de bon sens qu'on peut te donner, c'est d'arriver à prendre 2 semaines de vacances complètes tour à tour avec ton mari, en te faisant aider par la famille ou par des structures pour prendre en charge les enfants ."
http://forum.doctissimo.fr/famille/relations-parents-enfants/enfants-horribles-rouleau-sujet_12579_1.htm,rarement; rarement,,Posté le 11/02/2017 à 13:56:25,"invite654851 a écrit :
Si c'est une enfant surdouée elle peut rencontrer des difficultés à l'école, le rythme trop lent peut la faire décrocher, le cadre rigide d'apprentissage ne pas lui convenir, son isolement par rapport aux autres enfants la faire souffrir etc. Avez vous envisagé une autre forme de scolarité ?
Afficher plus
Afficher moins
Sardine de l'espace a écrit :
Oui je pense aussi que son handicap (la précocité) doit vous poser beaucoup de problèmes.
Tu dis que malgré toi tu lâches prise... Mais ne serait ce pas la solution ?
Les enfants précoces ne peuvent pas être soumis, leur demander de l'obéissance ne passe pas du tout.
Afficher plus
Afficher moins
+ 1
La précocité/la surdouance constitue une forme différente d'intelligence, un handicap, surtout, s'il c'est mal géré. Elle nécessite une approche particulière. Ce n'est pas d'un pédopsy classique dont votre fille a besoin mais d'un thérapeute comportementaliste.
Vous avez perdu beaucoup de temps mais ce n'est pas vraiment votre faute parce que les enseignants, les soignants même ne sont pas souvent formés à cette différence et personne ne vous a conseillés utilement, une fois le test passé.
Avez-vous lu des livres sur la précocité ?
Je vous conseille de contacter une association d'enfants précoces, au plus vite. Ne restez pas isolés.
Et, surtout, arrêtez de crier, de punir, ça ne sert à rien qu'à mettre une ambiance infernale, à la maison.
Message édité par rarement le 11/02/2017 à 13:58:30"
http://forum.doctissimo.fr/famille/relations-parents-enfants/enfants-horribles-rouleau-sujet_12579_1.htm,Minimene; Minimene,,Posté le 11/02/2017 à 14:35:42,"Tu n'as aucune certitude que ta fille est réellement précoce ou surdouée .Il faut le confirmer ou l'infirmer, puisque tu sembles le croire, pour ne pas partir sur des bases fausses .
Elle est en pleine constitution de sa personnalité . Les thérapies comportementales et cognitives sont des traitements superficiels ,parfois controversés , dont les thérapeutes ne sont pas tous formés scientifiquement , cela n'est pas forcément adapté aux problèmes (éventuels ) de ta fille .
Adresse toi à de vrais professionnels de santé reconnus ,médecins et CMPP .Ceux ci d'après un vrai diagnostic te guideront vers les aides et thérapies adaptées (regarde toujours quels sont leurs diplômes et où ils les ont obtenus).
Et je te recommande de lire: ""J'ai tout essayé "" , un livre d'Isabelle Filliozat qui aide beaucoup de parents en leur rappelant les bases de la pédagogie et de l'éducation .
Message cité 1 fois
Message édité par Minimene le 11/02/2017 à 14:43:34"
http://forum.doctissimo.fr/famille/relations-parents-enfants/enfants-horribles-rouleau-sujet_12579_1.htm,invite6548​51; invite6548​51,,Posté le 11/02/2017 à 14:53:24,"Minimene a écrit :
Tu n'as aucune certitude que ta fille est réellement précoce ou surdouée .Il faut le confirmer ou l'infirmer, puisque tu sembles le croire, pour ne pas partir sur des bases fausses .
Afficher plus
Afficher moins
""Ma fille est une enfant ""douée"" (je n'aime pas trop le terme, mais je veux dire par là qu'il y a un an ses tests WIISC ont ""décelé"" un résultat élevé).""
Il semble que le diagnostic a été posé, maintenant la question est qu'est-ce qu'on en fait ?
Ce n'est pas un détail d'être surdoué, c'est une différence dont il faut absolument tenir compte en se renseignant/consultant des professionnels spécialisés dans la douance."
http://forum.doctissimo.fr/famille/relations-parents-enfants/enfants-horribles-rouleau-sujet_12579_1.htm,Mir40hm,,Posté le 11/02/2017 à 15:59:52,"Quand même , je comprend que mal géré la douance puisse poser des problèmes , car il y a des spécificités dont il faut tenir compte , mais ce n'est pas un handicap !
Message cité 1 fois"
http://forum.doctissimo.fr/famille/relations-parents-enfants/enfants-horribles-rouleau-sujet_12579_1.htm,Minimene; Minimene,,Posté le 11/02/2017 à 16:05:09,"C'est peu précis ""un résultat élevé "" , on ne peut se satisfaire de cela.
D'autre part, il y a des investigations à faire sur les problèmes de comportement, avant de savoir si ils proviennent d'une mauvaise gestion de ""la douance "" ou non.
Message édité par Minimene le 11/02/2017 à 16:07:26"
http://forum.doctissimo.fr/famille/relations-parents-enfants/enfants-horribles-rouleau-sujet_12579_1.htm,minty; minty,,Posté le 11/02/2017 à 16:09:01,"certes !!
je pense que vous avez toutes les 2 besoin d'aide - parce que ta réaction ne peut que renforcer son comportement, et vous êtes toutes les 2 malheureuses
cherchez un bon psy spécialisé dans le hp, avec peut-être en plus un thérapeute familial
concrètement : comment gérez-vous ses crises ? le BA ba, c'est de ne pas s'énerver ou la punir, mais d'écouter , de lui demander ce qui se passe, et de lui dire que vous comprenez sa colère
parce que là, vous décrivez son comportement, mais pas vraiment le problème !!
si vous n'y arrivez pas, isolez vous , dites lui que vous avez besoin de calme
un enfant hp a besoin de beaucoup d'explications, de justice , de parole
Message édité par minty le 11/02/2017 à 16:10:56"
http://forum.doctissimo.fr/famille/relations-parents-enfants/enfants-horribles-rouleau-sujet_12579_1.htm,lazadelo; lazadelo,,Posté le 11/02/2017 à 19:06:16,"bonsoir
je ne connais rien en précocité..
par contre je connais la dyslexie
et j'imagine que si ta fille combine les deux , ça ne peut qu'être doublement compliqué
être dyslexique c'est un peu comme entendre à peu près sa langue maternelle,teintée d'un accent étrange, apprendre à lire en hiéroglyphe, et à écrire en cyrillique tout en pensant dans un mélange de tout cela... tu vois?
chaque information, chaque apprentissage, chaque mot,chaque pensée passe par des méandres connus des seuls dys, avant d'être traités par le cerveau pourtant bien pourvu du bon nombre de neurones, voire même un peu plus..
alors j'imagine qu'une enfant douée , précoce, traite les infos plus rapidement , et compense plus facilement, pourtant , il y a de quoi péter un câble , et pas seulement à l'école..
car à la maison, c'est pareil.. les mots n'ont pas la même portée, les consignes ne sont pas comprises et traitées de la même façon..
c'est pour cela, que oui, il faut que tu te rapproches des associations d'enfants précoces, mais aussi je pense des associations comme anapédys par exemple..
avec toutes les informations que tu récolteras, tu pourras adapter ton éducation, ton comportement, et les choses pourront s'arranger
bon courage"
http://forum.doctissimo.fr/famille/relations-parents-enfants/enfants-horribles-rouleau-sujet_12579_1.htm,Sardine de l'espace; Sardine de l'espace,,Posté le 12/02/2017 à 12:59:24,"Pas un handicap reconnu par la mdph, mais quand même, je pense qu'il est intéressant de le considérer comme tel. La précocité implique généralement un retard dans d'autres domaines (avoir l'intellect d'un adulte avec l'emotivité d'un enfant de 2 ans c'est compliqué... Imagine un enfant de 2 ans qui comprendrait le terrorisme, la guerre, le réchauffement climatique) une incapacité sociale qui peut rendre très malheureux, des problèmes de comportement, souvent des soucis de dysgraphie, un bore out à l'école, suivi parfois d'un échec scolaire..."
http://forum.doctissimo.fr/famille/relations-parents-enfants/enfants-horribles-rouleau-sujet_12579_1.htm,Mir40hm,,Posté le 12/02/2017 à 13:14:30,"C'est pas un handicap , mais non détecté ou mal accompagné , c'est handicapant"
